FILE,x1,y1,x2,y2,SPECIES
DPP_00503.JPG,2333,693,2360,724,Elephant
DPP_00504.JPG,1742,104,1800,175,Giraffe
DPP_00504.JPG,2289,465,2345,560,Giraffe
DPP_00504.JPG,2621,522,2674,625,Giraffe
DPP_00504.JPG,2695,684,2715,746,Giraffe
DPP_00504.JPG,3297,522,3360,599,Giraffe
DPP_00504.JPG,3628,642,3676,720,Giraffe
DPP_00504.JPG,2682,656,2748,751,Giraffe
DPP_00507.JPG,1471,2111,1550,2271,Giraffe
DPP_00507.JPG,2261,1649,2326,1794,Giraffe
DPP_01911.JPG,2171,419,2207,474,Giraffe
DPP_01911.JPG,2179,564,2225,648,Giraffe
DPP_01911.JPG,2176,579,2203,625,Giraffe
DPP_01912.JPG,3438,1057,3481,1120,Giraffe
DPP_01920.JPG,1460,1584,1505,1668,Giraffe
DPP_01920.JPG,687,1577,759,1696,Giraffe
DPP_01920.JPG,2026,2258,2088,2380,Giraffe
DPP_01938.JPG,509,2345,571,2444,Zebra
DPP_01938.JPG,902,2169,951,2247,Zebra
DPP_01938.JPG,874,2087,914,2173,Zebra
DPP_01938.JPG,915,2057,958,2154,Zebra
DPP_01938.JPG,972,2017,1026,2088,Zebra
DPP_01938.JPG,1070,2009,1129,2085,Zebra
DPP_01939.JPG,2655,1700,2710,1737,Zebra
DPP_01939.JPG,3182,1788,3207,1835,Zebra
DPP_01939.JPG,3184,1812,3216,1858,Zebra
DPP_01939.JPG,3618,1854,3692,1908,Zebra
DPP_01939.JPG,2371,1786,2435,1832,Zebra
DPP_01949.JPG,2442,884,2480,930,Zebra
DPP_01949.JPG,2361,835,2387,880,Zebra
DPP_01949.JPG,2339,830,2373,876,Zebra
DSC_1317.JPG,3264,2164,3302,2280,Zebra
DSC_1317.JPG,2896,2237,2932,2340,Zebra
DSC_1317.JPG,3279,1514,3372,1563,Zebra
DSC_1317.JPG,3194,1545,3283,1613,Zebra
DSC_1317.JPG,3126,1488,3202,1555,Zebra
DSC_1317.JPG,3629,663,3681,713,Zebra
DSC_1317.JPG,3441,1046,3502,1106,Zebra
DSC_1317.JPG,4513,1929,4585,2014,Zebra
DSC_1318.JPG,4202,410,4237,476,Giraffe
DSC_1318.JPG,3537,178,3573,233,Giraffe
DSC_1318.JPG,3509,185,3539,237,Giraffe
DSC_1318.JPG,3278,79,3321,132,Giraffe
DSC_1318.JPG,2522,1019,2557,1145,Giraffe
DSC_1319.JPG,2984,451,3028,515,Giraffe
DSC_1319.JPG,2870,398,2930,488,Giraffe
DSC_1319.JPG,2477,808,2533,924,Giraffe
DSC_1319.JPG,2524,971,2547,1055,Giraffe
DSC_1319.JPG,3496,936,3568,1008,Giraffe
DSC_1319.JPG,4369,571,4409,642,Giraffe
DSC_1319.JPG,4499,1090,4565,1198,Giraffe
DSC_1319.JPG,4272,2102,4334,2272,Giraffe
DSC_1319.JPG,3853,2380,3958,2542,Giraffe
DSC_1319.JPG,4478,1453,4545,1497,Zebra
DSC_1319.JPG,4534,1556,4595,1613,Zebra
DSC_1319.JPG,4492,1558,4542,1600,Zebra
DSC_1319.JPG,4294,1493,4352,1531,Zebra
DSC_1319.JPG,4282,1517,4339,1557,Zebra
DSC_1319.JPG,4244,1482,4288,1531,Zebra
DSC_1319.JPG,3027,1505,3092,1597,Giraffe
DSC_1319.JPG,3316,1346,3368,1465,Giraffe
DSC_1322.JPG,3576,2612,3686,2697,Zebra
DSC_1322.JPG,3547,2467,3643,2531,Zebra
DSC_1323.JPG,2903,449,2987,545,Giraffe
DSC_1323.JPG,2128,510,2195,629,Giraffe
DSC_1323.JPG,2372,487,2429,580,Giraffe
DSC_1323.JPG,2152,286,2183,375,Giraffe
DSC_1323.JPG,1980,267,2043,378,Giraffe
DSC_1323.JPG,2065,225,2100,287,Giraffe
DSC_1323.JPG,2457,72,2481,147,Giraffe
DSC_1325.JPG,3443,1230,3516,1300,Zebra
DSC_1325.JPG,3396,1244,3446,1318,Zebra
DSC_1325.JPG,3382,1264,3415,1341,Zebra
DSC_1325.JPG,2856,1522,2944,1599,Zebra
DSC_1325.JPG,3432,971,3498,1031,Zebra
DSC_1325.JPG,3403,978,3440,1035,Zebra
DSC_1349.JPG,2987,327,3023,371,Zebra
DSC_1349.JPG,2912,233,2951,292,Zebra
DSC_1349.JPG,2954,198,3000,253,Zebra
DSC_1349.JPG,3002,156,3048,216,Zebra
DSC_1349.JPG,2977,220,3021,275,Zebra
DSC_1349.JPG,3022,245,3057,292,Zebra
DSC_1349.JPG,3050,243,3095,287,Zebra
DSC_1349.JPG,3068,230,3104,256,Zebra
DSC_1349.JPG,3060,220,3100,242,Zebra
DSC_1349.JPG,2720,430,2778,479,Zebra
DSC_1349.JPG,2722,570,2770,626,Zebra
DSC_1349.JPG,2598,585,2644,637,Zebra
DSC_1349.JPG,2712,658,2779,718,Zebra
DSC_1351.JPG,1651,2312,1713,2383,Zebra
DSC_1351.JPG,1635,2260,1717,2327,Zebra
DSC_1354.JPG,1033,295,1058,353,Zebra
DSC_1354.JPG,1021,412,1043,457,Zebra
DSC_1354.JPG,971,386,1007,434,Zebra
DSC_1354.JPG,880,393,919,448,Zebra
DSC_1354.JPG,966,595,1006,633,Zebra
DSC_1354.JPG,2515,343,2560,401,Zebra
DSC_1354.JPG,2334,444,2368,480,Zebra
DSC_1354.JPG,2242,512,2288,564,Zebra
DSC_1354.JPG,2164,498,2198,541,Zebra
DSC_1355.JPG,407,1757,501,1801,Zebra
DSC_1355.JPG,502,1742,567,1785,Zebra
DSC_1355.JPG,675,1675,764,1719,Zebra
DSC_1355.JPG,1129,1549,1213,1610,Zebra
DSC_1355.JPG,1634,1040,1665,1113,Zebra
DSC_1355.JPG,1668,1017,1699,1091,Zebra
DSC_1355.JPG,2079,814,2125,874,Zebra
DSC_1355.JPG,5018,1746,5113,1802,Zebra
DSC_1355.JPG,4375,531,4414,577,Zebra
DSC_1355.JPG,4472,542,4522,589,Zebra
DSC_1355.JPG,4487,479,4536,520,Zebra
DSC_1355.JPG,3208,606,3238,645,Zebra
DSC_1355.JPG,3115,433,3143,472,Zebra
DSC_1355.JPG,3053,412,3081,457,Zebra
DSC_1355.JPG,2983,395,3013,444,Zebra
DSC_1355.JPG,3056,324,3078,375,Zebra
DSC_1358.JPG,2301,1781,2384,1893,Giraffe
DSC_1358.JPG,2394,1787,2463,1879,Giraffe
DSC_1358.JPG,988,1867,1033,1950,Giraffe
DSC_1364.JPG,902,2102,950,2183,Zebra
DSC_1364.JPG,1003,2010,1066,2092,Zebra
DSC_1367.JPG,2164,1382,2192,1455,Zebra
DSC_1367.JPG,1863,1630,1911,1718,Zebra
DSC_1375.JPG,2130,1518,2158,1549,Zebra
DSC_1375.JPG,2076,1562,2108,1609,Zebra
DSC_1375.JPG,2155,1610,2177,1656,Zebra
DSC_1375.JPG,2326,1726,2372,1778,Zebra
DSC_1375.JPG,2093,1773,2138,1817,Zebra
DSC_1375.JPG,2147,2353,2177,2428,Zebra
DSC_1375.JPG,2026,2628,2054,2695,Zebra
DSC_1375.JPG,1794,1471,1845,1529,Zebra
DSC_1375.JPG,1620,1479,1652,1524,Zebra
DSC_1375.JPG,1348,1545,1378,1596,Zebra
DSC_1380.JPG,2217,2175,2289,2318,Giraffe
DSC_1380.JPG,2333,1095,2378,1248,Giraffe
DSC_1383.JPG,2441,1630,2489,1710,Giraffe
DSC_1383.JPG,2330,1548,2369,1627,Giraffe
DSC_1383.JPG,2134,1525,2162,1593,Giraffe
DSC_1384.JPG,2204,2131,2289,2213,Zebra
DSC_1384.JPG,2209,2085,2259,2132,Zebra
DSC_1384.JPG,2278,1927,2305,2011,Zebra
DSC_1384.JPG,2318,1916,2381,1991,Zebra
DSC_1384.JPG,3654,1521,3714,1592,Zebra
DSC_1384.JPG,3876,809,3934,896,Zebra
DSC_1384.JPG,3860,761,3888,838,Zebra
DSC_1384.JPG,3861,527,3910,612,Zebra
DSC_1384.JPG,3935,479,3970,542,Zebra
DSC_1384.JPG,4018,392,4052,465,Zebra
DSC_1384.JPG,3964,316,4007,374,Zebra
DSC_1384.JPG,3884,295,3943,352,Zebra
DSC_1384.JPG,3623,483,3650,551,Zebra
DSC_1384.JPG,3611,477,3633,529,Zebra
DSC_1384.JPG,2087,1758,2178,1810,Zebra
DSC_1385.JPG,2364,2315,2432,2360,Zebra
DSC_1385.JPG,2391,2294,2437,2329,Zebra
DSC_1385.JPG,3393,2532,3452,2606,Zebra
DSC_1385.JPG,3360,2469,3427,2549,Zebra
DSC_1385.JPG,2200,2394,2248,2449,Zebra
DSC_1385.JPG,2130,2408,2198,2465,Zebra
DSC_1385.JPG,2100,2444,2131,2494,Zebra
DSC_1385.JPG,2102,2475,2132,2540,Zebra
DSC_1385.JPG,2877,2261,2950,2309,Zebra
DSC_1386.JPG,3232,2647,3308,2707,Zebra
DSC_1386.JPG,3765,2458,3814,2511,Zebra
DSC_1386.JPG,3851,2430,3906,2483,Zebra
DSC_1386.JPG,3995,2336,4042,2398,Zebra
DSC_1386.JPG,4081,2229,4109,2288,Zebra
DSC_1386.JPG,4060,1931,4088,1977,Zebra
DSC_1386.JPG,4091,1824,4124,1863,Zebra
DSC_1386.JPG,4114,1800,4157,1839,Zebra
DSC_1387.JPG,1836,1033,1862,1076,Zebra
DSC_1387.JPG,1757,999,1807,1048,Zebra
DSC_1387.JPG,1794,970,1847,1011,Zebra
DSC_1387.JPG,1707,958,1756,991,Zebra
DSC_1387.JPG,1671,1001,1692,1033,Zebra
DSC_1387.JPG,1686,995,1711,1036,Zebra
DSC_1387.JPG,1502,1037,1529,1061,Zebra
DSC_1387.JPG,1496,1021,1527,1047,Zebra
DSC_1387.JPG,813,1055,851,1093,Zebra
DSC_1388.JPG,3337,1416,3380,1467,Zebra
DSC_1388.JPG,3271,1456,3311,1498,Zebra
DSC_1388.JPG,3266,1461,3310,1485,Zebra
DSC_1388.JPG,3235,1487,3288,1527,Zebra
DSC_1388.JPG,3205,1478,3246,1509,Zebra
DSC_1388.JPG,3024,1560,3071,1590,Zebra
DSC_1388.JPG,2970,1543,3023,1584,Zebra
DSC_1388.JPG,2954,1536,2985,1572,Zebra
DSC_1388.JPG,2908,1551,2929,1602,Zebra
DSC_1388.JPG,2830,1513,2867,1554,Zebra
DSC_1388.JPG,2821,1517,2839,1547,Zebra
DSC_1388.JPG,2694,1516,2717,1576,Zebra
DSC_1388.JPG,2700,1487,2732,1537,Zebra
DSC_1388.JPG,2681,1479,2721,1531,Zebra
DSC_1388.JPG,2660,1483,2691,1531,Zebra
DSC_1388.JPG,2619,1487,2656,1540,Zebra
DSC_1388.JPG,2550,1492,2600,1539,Zebra
DSC_1388.JPG,2524,1499,2561,1544,Zebra
DSC_1388.JPG,2348,1518,2409,1562,Zebra
DSC_1389.JPG,1705,1766,1782,1875,Giraffe
DSC_1389.JPG,1560,1693,1622,1759,Giraffe
DSC_1389.JPG,1423,1739,1504,1816,Giraffe
DSC_1389.JPG,1765,1638,1848,1724,Giraffe
DSC_1389.JPG,2092,1657,2136,1738,Giraffe
DSC_1389.JPG,2330,1583,2432,1706,Giraffe
DSC_1389.JPG,1084,1210,1152,1309,Giraffe
DSC_1389.JPG,734,1776,778,1863,Giraffe
DSC_1389.JPG,1678,782,1728,826,Zebra
DSC_1389.JPG,1652,765,1681,811,Zebra
DSC_1389.JPG,1595,775,1622,805,Zebra
DSC_1389.JPG,1143,820,1197,867,Zebra
DSC_1389.JPG,960,885,1018,922,Zebra
DSC_1389.JPG,754,647,805,690,Zebra
DSC_1389.JPG,485,660,523,697,Zebra
DSC_1389.JPG,541,716,574,755,Zebra
DSC_1389.JPG,2124,830,2172,868,Zebra
DSC_1389.JPG,2209,783,2259,822,Zebra
DSC_1389.JPG,2228,834,2269,872,Zebra
DSC_1389.JPG,2214,843,2240,874,Zebra
DSC_1389.JPG,2402,852,2436,882,Zebra
DSC_1389.JPG,2421,853,2455,880,Zebra
DSC_1389.JPG,1058,714,1082,768,Zebra
DSC_1389.JPG,3226,1561,3290,1609,Zebra
DSC_1389.JPG,3256,1511,3301,1568,Zebra
DSC_1389.JPG,3204,1475,3257,1545,Zebra
DSC_1389.JPG,3163,1473,3212,1521,Zebra
DSC_1389.JPG,3181,1467,3212,1512,Zebra
DSC_1389.JPG,3150,1434,3209,1479,Zebra
DSC_1389.JPG,3117,1437,3146,1479,Zebra
DSC_1389.JPG,3122,1415,3170,1473,Zebra
DSC_1389.JPG,3132,817,3168,866,Zebra
DSC_1389.JPG,3245,957,3299,996,Zebra
DSC_1389.JPG,3220,944,3252,980,Zebra
DSC_1389.JPG,3314,896,3354,937,Zebra
DSC_1389.JPG,3575,1017,3605,1063,Zebra
DSC_1389.JPG,3378,907,3420,948,Zebra
DSC_1389.JPG,3355,899,3374,925,Zebra
DSC_1390.JPG,337,880,372,1014,Giraffe
DSC_1390.JPG,164,893,202,988,Giraffe
DSC_1390.JPG,493,817,535,933,Giraffe
DSC_1390.JPG,760,764,811,815,Giraffe
DSC_1390.JPG,3694,1651,3743,1742,Giraffe
DSC_1390.JPG,4196,2163,4257,2236,Giraffe
DSC_1390.JPG,3816,2193,3913,2302,Giraffe
DSC_1390.JPG,4525,2122,4589,2199,Giraffe
DSC_1390.JPG,4336,2142,4405,2226,Giraffe
DSC_1390.JPG,3388,1283,3434,1327,Zebra
DSC_1390.JPG,3264,1342,3311,1380,Zebra
DSC_1390.JPG,3213,1178,3240,1229,Zebra
DSC_1390.JPG,3850,1254,3891,1291,Zebra
DSC_1390.JPG,4280,1288,4324,1324,Zebra
DSC_1390.JPG,4322,1246,4360,1274,Zebra
DSC_1390.JPG,4357,1300,4388,1327,Zebra
DSC_1390.JPG,4377,1291,4413,1329,Zebra
DSC_1390.JPG,4543,1306,4592,1339,Zebra
DSC_1390.JPG,2880,1108,2931,1160,Zebra
DSC_1390.JPG,2719,1177,2768,1222,Zebra
DSC_1390.JPG,2635,1128,2660,1167,Zebra
DSC_1390.JPG,1115,1130,1174,1178,Zebra
DSC_1390.JPG,1163,1212,1214,1258,Zebra
DSC_1390.JPG,894,1143,926,1181,Zebra
DSC_1390.JPG,234,625,259,671,Zebra
DSC_1390.JPG,155,581,200,616,Zebra
DSC_1390.JPG,23,489,62,519,Zebra
DSC_1392.JPG,3903,899,3942,961,Zebra
DSC_1392.JPG,2929,1219,2956,1288,Zebra
DSC_1392.JPG,2826,1268,2851,1327,Zebra
DSC_1392.JPG,2591,1298,2617,1353,Zebra
DSC_1392.JPG,2537,1358,2567,1422,Zebra
DSC_1392.JPG,2456,1305,2506,1360,Zebra
DSC_1392.JPG,2393,1295,2429,1340,Zebra
DSC_1392.JPG,2108,1441,2149,1504,Zebra
DSC_1392.JPG,1857,1462,1912,1519,Zebra
DSC_1392.JPG,1845,1530,1882,1592,Zebra
DSC_1392.JPG,1565,1476,1600,1532,Zebra
DSC_1392.JPG,1586,1495,1610,1564,Zebra
DSC_1393.JPG,4342,1131,4366,1185,Zebra
DSC_1393.JPG,4250,1175,4278,1232,Zebra
DSC_1393.JPG,4028,1266,4055,1323,Zebra
DSC_1393.JPG,4030,1189,4055,1245,Zebra
DSC_1393.JPG,3991,1195,4026,1253,Zebra
DSC_1393.JPG,3898,1159,3929,1200,Zebra
DSC_1393.JPG,3714,1285,3761,1349,Zebra
DSC_1393.JPG,3458,1367,3486,1412,Zebra
DSC_1393.JPG,3464,1328,3494,1373,Zebra
DSC_1393.JPG,3205,1323,3239,1386,Zebra
DSC_1393.JPG,3164,1357,3199,1429,Zebra
DSC_1394.JPG,1971,686,2017,724,Zebra
DSC_1394.JPG,1901,645,1939,677,Zebra
DSC_1394.JPG,1961,627,1991,667,Zebra
DSC_1394.JPG,1940,621,1965,651,Zebra
DSC_1394.JPG,1920,589,1959,630,Zebra
DSC_1397.JPG,1752,1248,1797,1308,Zebra
DSC_1397.JPG,1619,1261,1676,1318,Zebra
DSC_1397.JPG,1703,1126,1741,1182,Zebra
DSC_1397.JPG,1248,1483,1277,1533,Zebra
DSC_1401.JPG,2948,1242,2991,1318,Giraffe
DSC_1401.JPG,2794,1274,2827,1354,Giraffe
DSC_1401.JPG,2705,1305,2754,1396,Giraffe
DSC_1401.JPG,2655,1345,2693,1420,Giraffe
DSC_1401.JPG,2509,1228,2554,1313,Giraffe
DSC_1401.JPG,2566,1150,2599,1218,Giraffe
DSC_1401.JPG,2673,1091,2704,1153,Giraffe
DSC_1401.JPG,2700,1084,2748,1139,Giraffe
DSC_1401.JPG,2380,1308,2445,1394,Giraffe
DSC_1401.JPG,2283,1397,2350,1487,Giraffe
DSC_1401.JPG,2063,1470,2133,1538,Giraffe
DSC_1412.JPG,2711,1036,2754,1153,Giraffe
DSC_1412.JPG,3047,572,3100,684,Giraffe
DSC_1434.JPG,1678,319,1701,344,Zebra
DSC_1434.JPG,1613,285,1647,313,Zebra
DSC_1434.JPG,1552,319,1583,345,Zebra
DSC_1434.JPG,1544,307,1573,331,Zebra
DSC_1434.JPG,1533,302,1556,322,Zebra
DSC_1440.JPG,43,532,213,676,Giraffe
DSC_1440.JPG,117,101,214,274,Giraffe
DSC_1443.JPG,3448,968,3527,1115,Giraffe
DSC_1443.JPG,4425,1228,4533,1371,Giraffe
DSC_1443.JPG,4320,1228,4396,1364,Giraffe
DSC_1443.JPG,4256,1220,4311,1302,Giraffe
DSC_1443.JPG,4404,1541,4476,1616,Giraffe
DSC_1443.JPG,4522,1520,4585,1632,Giraffe
DSC_1443.JPG,3190,255,3235,347,Giraffe
DSC_1443.JPG,3227,263,3255,330,Giraffe
DSC_1444.JPG,1621,1861,1669,1917,Zebra
DSC_1444.JPG,2520,2055,2590,2091,Zebra
DSC_1444.JPG,2932,2184,2972,2233,Zebra
DSC_1444.JPG,3507,2406,3578,2459,Zebra
DSC_1444.JPG,439,719,457,741,Zebra
DSC_1444.JPG,572,788,593,808,Zebra
DSC_1444.JPG,593,787,625,813,Zebra
DSC_1448.JPG,543,1149,612,1197,Zebra
DSC_1448.JPG,634,1430,703,1486,Zebra
DSC_1448.JPG,702,1487,747,1544,Zebra
DSC_1452.JPG,842,737,908,854,Giraffe
DSC_1452.JPG,705,998,796,1117,Giraffe
DSC_1452.JPG,887,854,962,972,Giraffe
DSC_1452.JPG,1179,1005,1244,1134,Giraffe
DSC_1452.JPG,1288,1147,1332,1259,Giraffe
DSC_1455.JPG,266,1640,354,1747,Giraffe
DSC_1455.JPG,434,2029,494,2125,Giraffe
DSC_1455.JPG,668,2167,732,2263,Giraffe
DSC_1456.JPG,882,1027,938,1073,Zebra
DSC_1456.JPG,789,1208,847,1257,Zebra
DSC_1456.JPG,682,1121,720,1162,Zebra
DSC_1456.JPG,188,996,248,1036,Zebra
DSC_1461.JPG,141,552,181,583,Zebra
DSC_1461.JPG,163,531,194,574,Zebra
DSC_1461.JPG,85,533,118,564,Zebra
DSC_1461.JPG,83,498,141,543,Zebra
DSC_1461.JPG,3,500,35,530,Zebra
DSC_1461.JPG,4,480,58,508,Zebra
IMG_3111.JPG,4279,875,4323,972,Giraffe
IMG_3111.JPG,4119,1108,4184,1224,Giraffe
IMG_3132.JPG,4027,2102,4079,2290,Giraffe
IMG_3132.JPG,4079,2041,4129,2107,Giraffe
IMG_3132.JPG,2567,2836,2619,2995,Giraffe
IMG_3132.JPG,3752,1799,3811,1900,Giraffe
IMG_3132.JPG,3639,1899,3703,1987,Giraffe
IMG_3139.JPG,5017,2676,5082,2813,Giraffe
IMG_3139.JPG,4684,2373,4754,2471,Giraffe
IMG_3139.JPG,4644,2227,4716,2334,Giraffe
IMG_3139.JPG,4204,2138,4257,2285,Giraffe
IMG_3139.JPG,4679,2016,4746,2099,Giraffe
IMG_3139.JPG,3797,1539,3853,1630,Giraffe
IMG_3139.JPG,3659,1639,3724,1705,Giraffe
IMG_3139.JPG,3028,2397,3113,2512,Giraffe
IMG_3147.JPG,3291,439,3370,518,Elephant
IMG_3148.JPG,3379,1521,3435,1615,Giraffe
IMG_3149.JPG,2467,458,2524,506,Elephant
IMG_3149.JPG,3531,464,3590,517,Elephant
IMG_3149.JPG,3616,551,3693,594,Elephant
IMG_3149.JPG,3665,536,3715,582,Elephant
IMG_3150.JPG,2966,2021,3118,2132,Elephant
IMG_3151.JPG,2961,1805,2997,1950,Giraffe
IMG_3151.JPG,3121,2232,3219,2360,Giraffe
IMG_3156.JPG,4306,152,4354,187,Elephant
IMG_3156.JPG,4326,98,4376,132,Elephant
IMG_3156.JPG,4613,11,4655,41,Elephant
IMG_3156.JPG,4177,236,4203,269,Elephant
IMG_3156.JPG,4349,205,4378,230,Elephant
IMG_3158.JPG,4235,2831,4359,2943,Elephant
IMG_3158.JPG,4062,2901,4168,2976,Elephant
IMG_3158.JPG,3771,2825,3886,2896,Elephant
IMG_3158.JPG,4493,2969,4556,3039,Elephant
IMG_3158.JPG,3961,3038,4056,3145,Elephant
IMG_3158.JPG,3785,1560,3859,1632,Elephant
IMG_3158.JPG,3568,1468,3636,1536,Elephant
IMG_3158.JPG,3643,1383,3695,1436,Elephant
IMG_3158.JPG,3710,1337,3746,1395,Elephant
IMG_3158.JPG,3367,1318,3416,1367,Elephant
IMG_3158.JPG,3391,1228,3435,1284,Elephant
IMG_3158.JPG,1792,830,1855,878,Elephant
IMG_3159.JPG,3532,2066,3707,2194,Elephant
IMG_3159.JPG,3964,2042,4048,2114,Elephant
IMG_3159.JPG,4041,2005,4088,2053,Elephant
IMG_3159.JPG,4069,1963,4190,2042,Elephant
IMG_3159.JPG,4271,2003,4318,2096,Elephant
IMG_3159.JPG,3852,840,3910,891,Elephant
IMG_3159.JPG,3938,613,4015,672,Elephant
IMG_3159.JPG,4117,750,4188,809,Elephant
IMG_3159.JPG,2542,821,2615,884,Elephant
IMG_3159.JPG,3161,886,3200,956,Elephant
IMG_3159.JPG,3936,2046,3998,2099,Elephant
IMG_3160.JPG,4277,1864,4318,1943,Elephant
IMG_3160.JPG,3914,1597,3986,1665,Elephant
IMG_3160.JPG,3124,1618,3199,1684,Elephant
IMG_3160.JPG,3076,1562,3131,1612,Elephant
IMG_3160.JPG,3723,1574,3757,1617,Elephant
IMG_3162.JPG,3503,1452,3546,1507,Giraffe
IMG_3162.JPG,3165,1382,3203,1445,Giraffe
IMG_3165.JPG,4076,2949,4188,3050,Elephant
IMG_3165.JPG,2845,1753,2889,1790,Elephant
IMG_3165.JPG,2651,1379,2708,1415,Elephant
IMG_3165.JPG,2247,1510,2300,1581,Elephant
IMG_3165.JPG,2294,1542,2319,1573,Elephant
IMG_3166.JPG,3551,1748,3604,1817,Elephant
IMG_3166.JPG,4540,1719,4579,1773,Elephant
IMG_3166.JPG,4996,1778,5077,1844,Elephant
IMG_3167.JPG,2987,78,3011,104,Elephant
IMG_3167.JPG,2677,132,2710,163,Elephant
IMG_3167.JPG,2834,184,2857,216,Elephant
IMG_3167.JPG,2883,145,2911,169,Elephant
IMG_3167.JPG,3570,168,3597,202,Elephant
IMG_3167.JPG,2956,239,2990,264,Elephant
IMG_3170.JPG,1844,1783,1901,1885,Elephant
IMG_3170.JPG,1889,1809,1925,1871,Elephant
IMG_3170.JPG,3103,1728,3200,1797,Elephant
IMG_3170.JPG,3137,1815,3239,1876,Elephant
IMG_3170.JPG,3328,1740,3400,1809,Elephant
IMG_3170.JPG,3362,1792,3384,1822,Elephant
IMG_3170.JPG,3385,1807,3411,1835,Elephant
IMG_3170.JPG,3396,1799,3445,1842,Elephant
IMG_3170.JPG,3401,1772,3453,1811,Elephant
IMG_3170.JPG,3435,1793,3473,1851,Elephant
IMG_3170.JPG,3425,1837,3484,1894,Elephant
IMG_3170.JPG,4097,1251,4148,1327,Elephant
IMG_3170.JPG,4203,1577,4231,1632,Elephant
IMG_3170.JPG,4225,1575,4260,1648,Elephant
IMG_3170.JPG,4268,1576,4305,1653,Elephant
IMG_3170.JPG,4045,1799,4099,1872,Elephant
IMG_3170.JPG,4382,1887,4424,1965,Elephant
IMG_3170.JPG,4584,2193,4690,2283,Elephant
IMG_3170.JPG,4670,2229,4714,2292,Elephant
IMG_3170.JPG,4645,2288,4702,2365,Elephant
IMG_3170.JPG,4707,2309,4762,2376,Elephant
IMG_3170.JPG,4742,2299,4810,2394,Elephant
IMG_3170.JPG,4790,2358,4862,2451,Elephant
IMG_3170.JPG,4878,2895,4974,3021,Elephant
IMG_3172.JPG,2160,1446,2256,1517,Elephant
IMG_3172.JPG,2057,1470,2091,1536,Elephant
IMG_3172.JPG,1966,1462,2007,1526,Elephant
IMG_3172.JPG,1936,1510,1983,1578,Elephant
IMG_3172.JPG,1904,1462,1960,1543,Elephant
IMG_3172.JPG,1778,1467,1829,1527,Elephant
IMG_3172.JPG,1730,1454,1764,1526,Elephant
IMG_3172.JPG,1312,1698,1433,1767,Elephant
IMG_3172.JPG,1185,1428,1243,1512,Elephant
IMG_3173.JPG,572,1586,683,1658,Elephant
IMG_3173.JPG,518,1336,569,1412,Elephant
IMG_3173.JPG,1043,1349,1080,1420,Elephant
IMG_3173.JPG,1112,1372,1155,1419,Elephant
IMG_3173.JPG,1216,1360,1267,1427,Elephant
IMG_3173.JPG,1247,1395,1291,1465,Elephant
IMG_3173.JPG,1280,1357,1312,1422,Elephant
IMG_3173.JPG,1367,1371,1411,1435,Elephant
IMG_3173.JPG,1479,1352,1573,1420,Elephant
IMG_3176.JPG,4124,163,4177,217,Elephant
IMG_3176.JPG,4096,137,4148,179,Elephant
IMG_3176.JPG,4071,123,4100,164,Elephant
IMG_3176.JPG,4106,35,4136,73,Elephant
IMG_3176.JPG,3840,77,3882,117,Elephant
IMG_3176.JPG,3894,98,3930,136,Elephant
IMG_3176.JPG,4102,167,4141,197,Elephant
IMG_3177.JPG,4133,47,4160,81,Elephant
IMG_3177.JPG,3842,113,3885,157,Elephant
IMG_3177.JPG,3799,197,3823,236,Elephant
IMG_3177.JPG,3812,211,3869,251,Elephant
IMG_3177.JPG,3848,231,3881,280,Elephant
IMG_3177.JPG,3818,233,3854,272,Elephant
IMG_3177.JPG,3564,144,3620,193,Elephant
IMG_3177.JPG,3619,169,3655,211,Elephant
IMG_3178.JPG,3463,150,3515,197,Elephant
IMG_3178.JPG,3684,199,3712,238,Elephant
IMG_3178.JPG,3699,210,3754,252,Elephant
IMG_3178.JPG,3732,239,3767,284,Elephant
IMG_3178.JPG,3703,234,3745,274,Elephant
IMG_3178.JPG,3747,113,3784,156,Elephant
IMG_3178.JPG,4039,52,4065,86,Elephant
IMG_3179.JPG,3261,104,3316,157,Elephant
IMG_3179.JPG,3481,162,3509,199,Elephant
IMG_3179.JPG,3492,173,3543,211,Elephant
IMG_3179.JPG,3498,200,3531,231,Elephant
IMG_3179.JPG,3525,203,3557,245,Elephant
IMG_3179.JPG,3561,79,3592,114,Elephant
IMG_3179.JPG,3858,18,3889,54,Elephant
IMG_3179.JPG,3538,71,3570,106,Elephant
IMG_3182.JPG,3524,1619,3567,1704,Elephant
IMG_3187.JPG,3156,17,3175,48,Giraffe
IMG_3187.JPG,3305,33,3321,55,Giraffe
IMG_3187.JPG,3310,30,3323,58,Giraffe
IMG_3187.JPG,3360,23,3379,44,Giraffe
IMG_3187.JPG,3488,29,3507,52,Giraffe
IMG_3187.JPG,3499,31,3513,56,Giraffe
IMG_3187.JPG,2357,161,2382,191,Elephant
IMG_3187.JPG,3479,935,3515,986,Elephant
IMG_3187.JPG,3241,644,3289,695,Elephant
IMG_3188.JPG,3024,49,3039,77,Giraffe
IMG_3188.JPG,3172,59,3188,87,Giraffe
IMG_3188.JPG,3179,58,3188,88,Giraffe
IMG_3188.JPG,3233,51,3253,72,Giraffe
IMG_3188.JPG,3364,54,3379,82,Giraffe
IMG_3188.JPG,3371,55,3387,82,Giraffe
